playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,deathDate,birthDate
mcintha01,1879,1,11,USA,OH,Dayton,1949,1,9,USA,FL,Daytona Beach,Harry,McIntire,John Reid,180,71,R,R,4/14/1905,4/22/1913,mcinh101,mcintha01,1/9/1949,1879-01-11
mcintjo01,1951,8,4,USA,MT,Billings,,,,,,,Joe,McIntosh,Joseph Anthony,185,74,B,R,4/5/1974,9/27/1975,mcinj101,mcintjo01,,8/4/1951
mcintma01,1880,6,12,USA,CT,Stonington,1920,4,2,USA,MI,Detroit,Matty,McIntyre,Matthew Martin,175,71,L,L,7/3/1901,8/21/1912,mcinm101,mcintma01,4/2/1920,1880-06-12
mcintti01,1965,3,21,USA,MN,Minneapolis,,,,,,,Tim,McIntosh,Timothy Allen,195,71,R,R,9/3/1990,6/12/1996,mcint001,mcintti01,,3/21/1965
mcivoot01,1884,7,26,USA,TX,Greenville,1954,5,4,USA,TX,Dallas,Otto,McIvor,Edward Otto,175,71,B,L,4/18/1911,9/28/1911,mcivo101,mcivoot01,5/4/1954,1884-07-26
mcjamdo01,1874,8,27,USA,SC,Williamsburg County,1901,9,23,USA,SC,Charleston,Doc,McJames,James McCutchen,165,70,,R,1895-09-24,7/13/1901,mcjad101,mcjamdo01,9/23/1901,1874-08-27
mckaiar01,1911,5,12,USA,KS,Delphos,1985,5,21,USA,KS,Salina,Archie,McKain,Archie Richard,175,70,B,L,4/25/1937,7/5/1943,mckaa101,mckaiar01,5/21/1985,5/12/1911
mckaiha01,1906,7,10,USA,IA,Logan,1970,1,24,USA,CA,Sacramento,Hal,McKain,Harold Leroy,185,71,L,R,9/22/1927,5/30/1932,mckah101,mckaiha01,1/24/1970,7/10/1906
mckayco01,1974,1,11,CAN,BC,Vancouver,,,,,,,Cody,McKay,Cody Dean,212,72,L,R,9/22/2002,10/2/2004,mckac001,mckayco01,,1/11/1974
mckayda01,1950,3,14,CAN,BC,Vancouver,,,,,,,Dave,McKay,David Lawrence,195,73,B,R,8/22/1975,10/3/1982,mckad101,mckayda01,,3/14/1950
mckayre01,1881,11,16,USA,TX,Morgan,1946,1,18,USA,TX,Dallas,Reeve,McKay,Reeve Stewart,168,73,,R,10/2/1915,10/2/1915,mckar101,mckayre01,1/18/1946,1881-11-16
mckeaed01,1864,6,6,USA,OH,Grafton,1919,8,16,USA,OH,Cleveland,Ed,McKean,Edwin John,160,69,R,R,1887-04-16,1899-07-27,mckee101,mckeaed01,8/16/1919,1864-06-06
mckecbi01,1886,8,7,USA,PA,Wilkinsburg,1965,10,29,USA,FL,Bradenton,Bill,McKechnie,William Boyd,160,70,B,R,9/8/1907,9/28/1920,mckeb101,mckecbi01,10/29/1965,1886-08-07
mckeefr01,,,,USA,PA,Philadelphia,,,,,,,Frank,McKee,Frank,,,,,1884-06-11,1884-07-03,mckef101,mckeefr01,,
mckeeji01,1861,4,19,CAN,NB,St. John,1897,8,19,USA,MA,Boston,Jim,McKeever,James,170,70,R,,1884-04-17,1884-07-11,mckej102,mckeeji01,1897-08-19,1861-04-19
mckeeji02,1947,2,1,USA,OH,Columbus,2002,9,14,USA,OH,Pickaway County,Jim,McKee,James Marion,215,79,R,R,9/15/1972,9/29/1973,mckej103,mckeeji02,9/14/2002,2/1/1947
mckeere01,1890,7,20,USA,OH,Shawnee,1972,8,5,USA,MI,Saginaw,Red,McKee,Raymond Ellis,180,71,L,R,4/19/1913,9/19/1916,mcker103,mckeere01,8/5/1972,1890-07-20
mckeero01,1926,9,16,USA,NC,Shelby,2014,9,1,USA,NC,Shelby,Roger,McKee,Roger Hornsby,160,73,L,L,8/18/1943,9/26/1944,mcker101,mckeero01,9/1/2014,9/16/1926
mckeewa01,1972,1,17,USA,NC,Wilson,2019,1,1,USA,NC,Stantonsburg,Walt,McKeel,Walter Thomas,200,74,R,R,9/14/1996,7/27/2002,mckew001,mckeewa01,1/1/2019,1/17/1972
mckeiti01,1906,11,2,USA,NC,Shelby,1969,8,30,USA,NC,Rutherfordton,Tim,McKeithan,Emmett James,182,74,R,R,7/21/1932,5/20/1934,mcket101,mckeiti01,8/30/1969,11/2/1906
mckeljo01,1847,8,27,USA,NY,Rochester,1944,5,31,USA,NY,Rochester,John,McKelvey,John Wellington,175,67,R,R,1875-04-19,1875-10-28,mckej101,mckeljo01,5/31/1944,1847-08-27
mckelru01,1854,9,8,USA,PA,Swissvale,1915,10,19,USA,NE,Omaha,Russ,McKelvy,Russell Errett,,,R,R,1878-05-01,1882-08-24,mcker102,mckelru01,10/19/1915,1854-09-08
mckened01,,,,USA,MO,St. Louis,,,,,,,Ed,McKenna,Edward J.,,,,,1874-07-29,1884-07-05,mckee103,mckened01,,
mckenfr01,,,,,,,,,,,,,Frank,McKenna,Frank,,,,,,,mckee102,mckenfr01,,
mckenki01,1873,2,10,USA,VA,Lynchburg,1941,3,31,USA,VA,Lynchburg,Kit,McKenna,James William,180,69,,R,1898-07-07,1899-09-27,mckek101,mckenki01,3/31/1941,1873-02-10
mckenli01,1888,8,13,USA,TN,Piney Flats,1956,11,1,USA,CA,Fresno,Limb,McKenry,Frank Gordon,205,76,R,R,7/20/1915,5/5/1916,mckel102,mckenli01,11/1/1956,1888-08-13
mckenmi01,1985,3,4,USA,TN,Knoxville,,,,,,,Michael,McKenry,Michael Charles,205,70,R,R,9/8/2010,7/18/2016,mckem001,mckenmi01,,3/4/1985
mckenpa01,1854,12,27,USA,MO,St. Louis,1922,10,27,USA,MO,St. Louis,Patrick,McKenna,Patrick J.,,,,,,,mckep101,mckenpa01,10/27/1922,1854-12-27
mckeoda01,1863,12,1,USA,NY,Utica,1901,7,11,USA,NY,Utica,Dave,McKeough,David John,158,67,R,,1890-04-22,1891-06-12,mcked101,mckeoda01,7/11/1901,1863-12-01
mckeoja99,1930,11,23,USA,NJ,South Amboy,,,,,,,Jack,McKeon,John Aloysius,195,68,R,R,,,mckej801,mckeoja99,,11/23/1930
mckeojo01,1963,2,25,USA,KY,Covington,,,,,,,Joel,McKeon,Joel Jacob,185,72,L,L,5/6/1986,7/10/1987,mckej001,mckeojo01,,2/25/1963
mckeola01,1866,3,25,USA,NY,New York,1915,7,18,USA,IN,Indianapolis,Larry,McKeon,Lawrence G.,168,70,,,1884-05-01,1886-09-15,mckel101,mckeola01,7/18/1915,1866-03-25
mckinal01,1856,8,14,USA,MA,Boston,1887,7,24,USA,MA,Charlestown,Alex,McKinnon,Alexander J.,170,71,R,,1884-05-01,1887-07-04,mckia101,mckinal01,1887-07-24,1856-08-14
mckinbi01,1994,8,23,USA,TX,Dallas,,,,,,,Billy,McKinney,William Landis,205,73,L,L,3/30/2018,9/30/2018,mckib001,mckinbi01,,8/23/1994
mckinbo01,1875,10,4,USA,PA,McSherrystown,1946,8,19,USA,PA,Hanover,Bob,McKinney,Robert Francis,165,67,R,R,7/23/1901,8/2/1901,mckib101,mckinbo01,8/19/1946,1875-10-04
mckinri01,1946,11,22,USA,OH,Piqua,,,,,,,Rich,McKinney,Charles Richard,185,71,R,R,6/26/1970,10/2/1977,mckir101,mckinri01,,11/22/1946
mckiran01,1990,2,8,USA,TX,Austin,,,,,,,Andrew,McKirahan,Andrew David,200,74,R,L,4/12/2015,9/25/2015,mckia001,mckiran01,,2/8/1990
mcknide99,1848,4,29,USA,PA,Pittsburgh,1900,5,5,USA,PA,Pittsburgh,Denny,McKnight,Harmar Denny,,,,,,,mcknd801,mcknide99,5/5/1900,1848-04-29
mcknije01,1963,2,18,USA,AR,Conway,2015,3,1,USA,AR,Bee Branch,Jeff,McKnight,Jefferson Alan,170,72,B,R,6/6/1989,8/11/1994,mcknj001,mcknije01,3/1/2015,2/18/1963
mckniji01,1936,6,1,USA,AR,Bee Branch,1994,2,24,USA,AR,Van Buren County,Jim,McKnight,James Arthur,185,73,R,R,9/22/1960,9/9/1962,mcknj101,mckniji01,2/24/1994,6/1/1936
mcknito01,1977,6,29,USA,AR,Texarkana,,,,,,,Tony,McKnight,Tony Mark,205,77,R,R,8/10/2000,10/6/2001,mcknt001,mcknito01,,6/29/1977
mclaide01,1944,3,29,USA,IL,Chicago,,,,,,,Denny,McLain,Dennis Dale,185,73,R,R,9/21/1963,9/12/1972,mclad101,mclaide01,,3/29/1944
mclaned01,1881,8,20,USA,MA,Weston,1975,8,21,USA,MD,Baltimore,Ed,McLane,Edward Cameron,179,70,R,R,10/5/1907,10/5/1907,mclae101,mclaned01,8/21/1975,1881-08-20
mclarar01,1908,12,20,USA,WA,Port Townsend,1984,12,20,USA,WA,Seattle,Art,McLarney,Arthur James,168,72,B,R,8/23/1932,9/25/1932,mclaa101,mclarar01,12/20/1984,12/20/1908
mclarjo99,1951,9,29,USA,TX,Galveston,,,,,,,John,McLaren,John Lowell,190,72,R,R,,,mclaj801,mclarjo99,,9/29/1951
mclarpo01,1891,3,25,USA,TX,Leonard,1971,11,4,USA,TX,Bonham,Polly,McLarry,Howard Zell,185,72,L,R,9/2/1912,9/24/1915,mclap101,mclarpo01,11/4/1971,1891-03-25
mclauba01,1862,,,Ireland,,,1921,2,13,USA,MA,Lowell,Barney,McLaughlin,Bernard,163,68,R,R,1884-08-02,1890-08-12,mclab103,mclauba01,2/13/1921,
mclaubo01,1953,10,23,USA,CA,Oakland,,,,,,,Bo,McLaughlin,Michael Duane,210,77,R,R,7/20/1976,7/9/1982,mclab101,mclaubo01,,10/23/1953
mclauby01,1955,9,29,USA,CA,Van Nuys,,,,,,,Byron,McLaughlin,Byron Scott,175,73,R,R,9/18/1977,9/27/1983,mclab102,mclauby01,,9/29/1955
mclaufr01,1857,,,Ireland,,,1917,4,5,USA,MA,Lowell,Frank,McLaughlin,Francis Edward,160,69,R,R,1882-08-09,1884-08-19,mclaf101,mclaufr01,4/5/1917,
mclauja01,1861,7,3,USA,CA,Sacramento County,1936,3,21,USA,WA,Gig Harbor,William,McLaughlin,William,,,,,1884-05-03,1884-05-18,mclaj104,mclauja01,3/21/1936,1861-07-03
mclauji01,1860,11,18,USA,OH,Cleveland,1895,11,16,USA,OH,Cleveland,Jim,McLaughlin,James Thomas,157,,L,L,1884-05-30,1884-07-15,mclaj103,mclauji01,1895-11-16,1860-11-18
mclauji02,1902,1,3,USA,MO,St. Louis,1968,12,15,USA,IL,Mount Vernon,Jim,McLaughlin,James Robert,168,68,R,R,4/18/1932,4/18/1932,mclaj102,mclauji02,12/15/1968,1/3/1902
mclaujo01,1956,7,11,USA,OK,Tulsa,,,,,,,Joey,McLaughlin,Joey Richard,205,74,R,R,6/11/1977,9/25/1984,mclaj001,mclaujo01,,7/11/1956
mclauju01,1912,3,24,USA,MA,Brighton,1964,9,27,USA,MA,Cambridge,Jud,McLaughlin,Justin Theodore,155,71,L,L,6/23/1931,5/18/1933,mclaj101,mclauju01,9/27/1964,3/24/1912
mclauki01,1888,4,12,USA,NY,Randolph,1934,11,17,USA,NY,Allegany,Kid,McLaughlin,James Anson,158,68,L,R,6/30/1914,7/12/1914,mclak101,mclauki01,11/17/1934,1888-04-12
mclaupa01,1910,8,17,USA,TX,Taylor,1999,11,1,USA,TX,Houston,Pat,McLaughlin,Patrick Elmer,175,74,R,R,4/25/1937,8/5/1945,mclap102,mclaupa01,11/1/1999,8/17/1910
mclaura01,1885,5,23,USA,FL,Kissimmee,1943,2,11,USA,SC,McColl,Ralph,McLaurin,Ralph Edgar,,,,,9/5/1908,10/4/1908,mclar101,mclaura01,2/11/1943,1885-05-23
mclauto01,1860,3,28,USA,KY,Louisville,1921,7,21,USA,KY,Louisville,Tom,McLaughlin,Thomas,,,R,R,1883-07-17,1891-10-03,mclat101,mclauto01,7/21/1921,1860-03-28
mclauwa01,1876,1,22,USA,NJ,North Plainfield,1923,10,22,USA,NJ,Plainfield,Warren,McLaughlin,Warren A.,170,,,L,7/7/1900,5/21/1903,mclaw101,mclauwa01,10/22/1923,1876-01-22
mcleaal01,1912,9,20,USA,IL,Chicago,1990,9,29,USA,NC,Asheboro,Al,McLean,Albert Eldon,175,72,R,R,7/16/1935,7/30/1935,mclea101,mcleaal01,9/29/1990,9/20/1912
mcleala01,1881,7,18,CAN,NB,Fredericton,1921,3,24,USA,MA,Boston,Larry,McLean,John Bannerman,228,77,R,R,4/26/1901,6/6/1915,mclel101,mcleala01,3/24/1921,1881-07-18
mcleama01,1974,10,26,USA,OH,Kettering,,,,,,,Marty,McLeary,Marty Lee,220,77,R,R,8/22/2004,5/19/2007,mclem002,mcleama01,,10/26/1974
mclelwa01,1924,8,29,USA,IA,Stockport,2004,5,9,USA,TX,Houston,Wayne,McLeland,Wayne Gaffney,180,72,R,R,4/20/1951,5/10/1952,mclew101,mclelwa01,5/9/2004,8/29/1924
mclemma01,1964,10,4,USA,CA,San Diego,,,,,,,Mark,McLemore,Mark Tremell,175,71,B,R,9/13/1986,10/2/2004,mclem001,mclemma01,,10/4/1964
mclemma02,1980,10,9,USA,CA,Sacramento,,,,,,,Mark,McLemore,Mark Steven,220,74,L,L,5/24/2007,9/30/2007,mclem003,mclemma02,,10/9/1980
mcleoji01,1908,9,12,USA,LA,Jones,1981,8,3,USA,AR,Little Rock,Jim,McLeod,Soule James,187,72,R,R,5/22/1930,10/1/1933,mclej101,mcleoji01,8/3/1981,9/12/1908
mcleora01,1916,10,19,USA,MA,West Quincy,2007,4,27,USA,MA,Weymouth,Ralph,McLeod,Ralph Alton,170,72,L,L,9/14/1938,10/1/1938,mcler101,mcleora01,4/27/2007,10/19/1916
mclisca01,1925,12,1,USA,OK,Anadarko,2010,8,26,USA,OK,Edmond,Cal,McLish,Calvin Coolidge Julius Caesar Tuskahoma,179,72,B,R,5/13/1944,7/14/1964,mclic101,mclisca01,8/26/2010,12/1/1925
mclouna01,1981,10,28,USA,MI,Muskegon,,,,,,,Nate,McLouth,Nathan Richard,190,70,L,R,6/29/2005,8/1/2014,mclon001,mclouna01,,10/28/1981
mcmacsa01,1872,11,24,USA,OH,Cleveland,1903,2,11,USA,OH,Columbus,Sam,McMackin,Samuel,,,L,L,9/4/1902,9/21/1902,mcmas102,mcmacsa01,2/11/1903,1872-11-24
mcmahdo01,1886,12,19,USA,MA,Woburn,1929,12,11,USA,MA,Woburn,Doc,McMahon,Henry John,,,,R,10/6/1908,10/6/1908,mcmad101,mcmahdo01,12/11/1929,1886-12-19
mcmahdo02,1930,1,4,USA,NY,Brooklyn,1987,7,22,USA,CA,Los Angeles,Don,McMahon,Donald John,215,74,R,R,6/30/1957,6/29/1974,mcmad102,mcmahdo02,7/22/1987,1/4/1930
mcmahja01,1869,10,15,USA,CT,Waterbury,1894,12,30,USA,CT,Bridgeport,Jack,McMahon,John Henry,165,70,R,L,1892-08-08,1893-06-19,mcmaj103,mcmahja01,1894-12-30,1869-10-15
mcmahja02,1932,7,25,USA,AR,Hot Springs,,,,,,,Jack,McMahan,Jack Wally,175,72,R,L,4/18/1956,9/23/1956,mcmaj102,mcmahja02,,7/25/1932
mcmahry01,1994,12,14,USA,CA,Yorba Linda,,,,,,,Ryan,McMahon,Ryan Patrick,185,74,L,R,8/12/2017,9/30/2018,mcmar001,mcmahry01,,12/14/1994
mcmahsa01,1867,9,19,USA,DE,Wilmington,1954,2,20,USA,DE,New Castle,Sadie,McMahon,John Joseph,165,69,R,R,1889-07-05,1897-07-12,mcmas101,mcmahsa01,2/20/1954,1867-09-19
mcmakjo01,1878,3,6,USA,SC,Spartanburg,1956,9,25,USA,SC,Lyman,John,McMakin,John Weaver,165,71,R,L,4/19/1902,5/31/1902,mcmaj106,mcmakjo01,9/25/1956,1878-03-06
mcmanfr01,1875,9,21,USA,MA,Lawrence,1923,9,1,USA,NY,Syracuse,Frank,McManus,Francis E.,150,67,,R,1899-09-14,10/8/1904,mcmaf101,mcmanfr01,9/1/1923,1875-09-21
mcmange99,1846,6,28,Ireland,,,1918,10,2,USA,NY,New York,George,McManus,George,,,,,,,mcmag801,mcmange99,10/2/1918,1846-06-28
mcmanji01,1936,7,20,USA,MA,Brookline,,,,,,,Jim,McManus,James Michael,215,76,L,L,9/21/1960,10/2/1960,mcmaj105,mcmanji01,,7/20/1936
mcmanjo01,1887,9,7,USA,IL,Palmyra,1955,12,23,USA,WV,Beckley,Joe,McManus,Joab Logan,180,73,R,R,4/12/1913,4/12/1913,mcmaj104,mcmanjo01,12/23/1955,1887-09-07
mcmanma01,1900,3,14,USA,IL,Chicago,1966,2,18,USA,MO,St. Louis,Marty,McManus,Martin Joseph,160,70,R,R,9/25/1920,9/30/1934,mcmam101,mcmanma01,2/18/1966,3/14/1900
mcmanpa01,1859,10,18,Ireland,,,1917,5,19,USA,NY,Mount Hope,Pat,McManus,Patrick A.,,,,,1879-05-22,1879-08-13,mcmap101,mcmanpa01,5/19/1917,1859-10-18
mcmatji01,1949,8,10,USA,AL,Tuscaloosa,2010,7,20,USA,MS,Meadville,Jimmy,McMath,Jimmy Lee,195,73,L,L,9/7/1968,9/22/1968,mcmaj101,mcmatji01,7/20/2010,8/10/1949
mcmicgr01,1966,12,1,USA,TN,Knoxville,,,,,,,Greg,McMichael,Gregory Winston,215,75,R,R,4/12/1993,5/27/2000,mcmig001,mcmicgr01,,12/1/1966
mcmilbi01,1971,11,17,USA,NM,Alamogordo,,,,,,,Billy,McMillon,William Edward,172,71,L,L,7/26/1996,10/3/2004,mcmib001,mcmilbi01,,11/17/1971
mcmilge01,1863,9,1,CAN,ON,,1920,4,18,USA,OH,Cleveland,George,McMillan,George A.,175,68,,,1890-08-11,1890-08-22,mcmig101,mcmilge01,4/18/1920,1863-09-01
mcmilno01,1895,10,5,USA,SC,Latta,1969,9,28,USA,SC,Marion,Norm,McMillan,Norman Alexis,175,72,R,R,4/12/1922,10/6/1929,mcmin101,mcmilno01,9/28/1969,1895-10-05
mcmilro01,1929,7,17,USA,TX,Bonham,1997,11,2,USA,TX,Bonham,Roy,McMillan,Roy David,170,71,R,R,4/17/1951,8/3/1966,mcmir101,mcmilro01,11/2/1997,7/17/1929
mcmilto01,1888,4,18,USA,PA,Pittston,1966,7,15,USA,FL,Orlando,Tommy,McMillan,Thomas Law,130,65,R,R,8/19/1908,10/5/1912,mcmit101,mcmilto01,7/15/1966,1888-04-18
mcmilto02,1951,9,13,USA,VA,Richmond,,,,,,,Tom,McMillan,Thomas Erwin,165,69,R,R,9/17/1977,9/21/1977,mcmit102,mcmilto02,,9/13/1951
mcmulfr01,1891,10,13,USA,KS,Scammon,1952,11,20,USA,CA,Los Angeles,Fred,McMullin,Fred Drury,170,71,R,R,8/27/1914,9/20/1920,mcmuf101,mcmulfr01,11/20/1952,1891-10-13
mcmulge01,,,,USA,CA,,,,,,,,James,McMullin,James,,,,,1887-07-02,1887-07-10,mcmug101,mcmulge01,,
mcmulhu01,1901,12,16,USA,KS,La Cygne,1986,5,23,USA,CA,Whittier,Hugh,McMullen,Hugh Raphael,180,73,B,R,9/19/1925,4/20/1929,mcmuh101,mcmulhu01,5/23/1986,12/16/1901
mcmuljo01,1849,4,1,USA,PA,Philadelphia,1881,4,11,USA,PA,Philadelphia,John,McMullin,John F.,160,69,R,L,1871-05-09,1875-10-25,mcmuj101,mcmuljo01,1881-04-11,1849-04-01
mcmulke01,1942,6,1,USA,CA,Oxnard,,,,,,,Ken,McMullen,Kenneth Lee,190,75,R,R,9/17/1962,9/14/1977,mcmuk101,mcmulke01,,6/1/1942
mcmurcr01,1959,11,5,USA,TX,Temple,,,,,,,Craig,McMurtry,Joe Craig,195,77,R,R,4/10/1983,9/28/1995,mcmuc001,mcmurcr01,,11/5/1959
mcnabca01,1917,1,25,USA,AL,Stevenson,2007,7,16,USA,TN,Jasper,Carl,McNabb,Carl Mack,155,69,R,R,4/20/1945,4/20/1945,mcnac101,mcnabca01,7/16/2007,1/25/1917
mcnabed01,1865,10,24,USA,OH,Coshocton,1894,2,28,USA,PA,Pittsburgh,Edgar,McNabb,Edgar J.,170,71,R,R,1893-05-12,1893-08-11,mcnae102,mcnabed01,1894-02-28,1865-10-24
mcnaier01,1909,4,12,USA,MS,Meridian,1949,3,11,USA,MS,Meridian,Eric,McNair,Donald Eric,160,68,R,R,9/20/1929,9/19/1942,mcnae101,mcnaier01,3/11/1949,4/12/1909
mcnalda01,1942,10,31,USA,MT,Billings,2002,12,1,USA,MT,Billings,Dave,McNally,David Arthur,185,71,R,L,9/26/1962,6/8/1975,mcnad102,mcnalda01,12/1/2002,10/31/1942
mcnalmi01,1893,9,13,USA,PA,Minooka,1965,5,29,USA,PA,Bethlehem,Mike,McNally,Michael Joseph,150,71,R,R,4/21/1915,6/12/1925,mcnam101,mcnalmi01,5/29/1965,1893-09-13
mcnambo01,1916,9,19,USA,CO,Denver,2011,3,9,USA,CA,Rancho Bernardo,Bob,McNamara,Robert Maxey,170,70,R,R,5/27/1939,9/20/1939,mcnab101,mcnambo01,3/9/2011,9/19/1916
mcnamdi01,1905,9,16,USA,MA,Lexington,1963,12,20,USA,MA,Arlington,Dinny,McNamara,John Raymond,165,69,L,R,7/2/1927,5/30/1928,mcnad101,mcnamdi01,12/20/1963,9/16/1905
mcnamge01,1901,1,11,USA,IL,Chicago,1990,6,12,USA,IL,Hinsdale,George,McNamara,George Francis,175,72,L,R,9/28/1922,9/29/1922,mcnag101,mcnamge01,6/12/1990,1/11/1901
mcnamji01,1965,6,10,USA,NH,Nashua,,,,,,,Jim,McNamara,James Patrick,210,76,L,R,4/9/1992,7/28/1993,mcnaj001,mcnamji01,,6/10/1965
mcnamjo99,1932,6,4,USA,CA,Sacramento,,,,,,,John,McNamara,John Francis,175,70,R,R,,,mcnaj801,mcnamjo99,,6/4/1932
mcnamti01,1898,11,20,USA,MA,Millville,1994,11,5,USA,RI,North Smithfield,Tim,McNamara,Timothy Augustine,170,71,R,R,6/27/1922,5/15/1926,mcnat101,mcnamti01,11/5/1994,1898-11-20
mcnamto01,1895,11,5,USA,MA,Roxbury,1974,5,5,USA,MA,Danvers,Tom,McNamara,Thomas Henry,200,74,R,R,6/25/1922,6/25/1922,mcnat102,mcnamto01,5/5/1974,1895-11-05
mcnaugo01,1910,7,31,USA,IL,Chicago,1942,8,6,USA,IL,Chicago,Gordon,McNaughton,Gordon Joseph,190,73,R,R,8/13/1932,9/18/1932,mcnag102,mcnaugo01,8/6/1942,7/31/1910
mcneaha01,1877,8,11,USA,OH,Iberia,1945,1,11,USA,OH,Cleveland,Harry,McNeal,John Harley,175,75,R,R,8/5/1901,9/26/1901,mcneh101,mcneaha01,1/11/1945,1877-08-11
mcnearu01,1958,8,12,USA,CA,Sacramento,,,,,,,Rusty,McNealy,Robert Lee,160,68,L,L,9/4/1983,10/2/1983,mcner101,mcnearu01,,8/12/1958
mcneeea01,1898,5,12,USA,CA,Sacramento,1971,7,16,USA,CA,Sacramento,Earl,McNeely,George Earl,155,69,R,R,8/9/1924,9/26/1931,mcnee101,mcneeea01,7/16/1971,1898-05-12
mcneeje01,1969,10,18,USA,NC,Monroe,,,,,,,Jeff,McNeely,Jeffrey Lavern,190,74,R,R,9/5/1993,10/3/1993,mcnej001,mcneeje01,,10/18/1969
mcneije01,1992,4,8,USA,CA,Santa Barbara,,,,,,,Jeff,McNeil,Jeff,195,73,L,R,7/24/2018,9/30/2018,mcnej002,mcneije01,,4/8/1992
mcneino01,1892,10,22,USA,IL,Chicago,1942,4,11,USA,NY,Buffalo,Norm,McNeil,Norman Francis,180,71,R,R,6/21/1919,9/24/1919,mcnen101,mcneino01,4/11/1942,1892-10-22
mcnerje01,1936,8,7,USA,IA,Boone,,,,,,,Jerry,McNertney,Gerald Edward,180,72,R,R,4/16/1964,6/15/1973,mcnej101,mcnerje01,,8/7/1936
mcnicbr01,1974,5,20,USA,VA,Fairfax,,,,,,,Brian,McNichol,Brian David,215,78,L,L,9/7/1999,9/30/1999,mcnib001,mcnicbr01,,5/20/1974
mcniced01,1879,1,10,USA,OH,Martins Ferry,1952,11,1,USA,OH,Salineville,Ed,McNichol,Edwin Briggs,170,65,R,R,7/9/1904,10/3/1904,mcnie101,mcniced01,11/1/1952,1879-01-10
mcnulbi01,1946,8,29,USA,CA,Sacramento,,,,,,,Bill,McNulty,William Francis,205,76,R,R,7/9/1969,10/4/1972,mcnub101,mcnulbi01,,8/29/1946
mcnulpa01,1899,2,27,USA,OH,Cleveland,1963,5,4,USA,CA,Hollywood,Pat,McNulty,Patrick Howard,160,71,L,R,9/5/1922,5/30/1927,mcnup101,mcnulpa01,5/4/1963,1899-02-27
mcparfr01,1872,2,16,USA,NY,Hoosick Falls,1943,11,16,USA,NY,New York,Frank,McPartlin,Frank,180,72,,L,1899-08-22,1899-08-22,mcpaf101,mcparfr01,11/16/1943,1872-02-16
mcphebi01,1859,11,1,USA,NY,Massena,1943,1,3,USA,CA,San Diego,Bid,McPhee,John Alexander,152,68,R,R,1882-05-02,1899-10-15,mcphb101,mcphebi01,1/3/1943,1859-11-01
mcpheda01,1980,7,23,USA,NC,Greensboro,,,,,,,Dallas,McPherson,Dallas Lyle,225,76,L,R,9/10/2004,5/29/2011,mcphd001,mcpheda01,,7/23/1980
mcphejo01,1869,3,9,USA,PA,Easton,1941,9,30,USA,PA,Easton,John,McPherson,John Jacob,,,,R,7/12/1901,7/10/1904,mcphj101,mcphejo01,9/30/1941,1869-03-09
mcpheky01,1987,11,11,USA,AL,Creola,,,,,,,Kyle,McPherson,Kyle Landon,215,76,R,R,8/20/2012,9/29/2012,mcphk001,mcpheky01,,11/11/1987
mcquahe01,1899,3,29,USA,CA,San Francisco,1966,4,4,USA,CA,Richmond,Herb,McQuaid,Herbert George,185,74,R,R,6/22/1923,9/13/1926,mcquh102,mcquahe01,4/4/1966,1899-03-29
mcquaje01,1912,1,31,USA,GA,Douglas,2001,2,5,USA,GA,Buford,Jerry,McQuaig,Gerald Joseph,183,71,R,R,8/25/1934,9/30/1934,mcquj101,mcquaje01,2/5/2001,1/31/1912
mcquama01,1861,6,28,USA,IL,Chicago,1928,3,5,USA,IL,Chicago,Mart,McQuaid,Mortimer Martin,160,69,,,1891-08-15,1898-08-25,mcqum102,mcquama01,3/5/1928,1861-06-28
mcquemi01,1950,8,30,USA,OK,Oklahoma City,2017,10,9,USA,AR,Batesville,Mike,McQueen,Michael Robert,188,72,L,L,10/2/1969,6/15/1974,mcqum103,mcquemi01,10/9/2017,8/30/1950
mcquemo01,1861,6,28,USA,KY,Garrard County,1900,6,12,USA,OH,Cincinnati,Mox,McQuery,William Thomas,195,73,,,1884-08-20,1891-07-25,mcqum101,mcquemo01,6/12/1900,1861-06-28
mcquige01,1885,5,1,USA,NY,Brooklyn,1940,3,30,USA,OH,Columbus,George,McQuillan,George Watt,175,71,R,R,5/8/1907,9/1/1918,mcqug103,mcquige01,3/30/1940,1885-05-01
mcquige02,1910,5,29,USA,VA,Arlington,1978,12,24,USA,VA,Alexandria,George,McQuinn,George Hartley,165,71,L,L,4/14/1936,10/2/1948,mcqug101,mcquige02,12/24/1978,5/29/1910
mcquigl01,1915,4,19,USA,VA,Strasburg,1989,6,8,USA,MD,Gardenville,Glenn,McQuillen,Glenn Richard,198,72,R,R,6/16/1938,4/15/1947,mcqug102,mcquigl01,6/8/1989,4/19/1915
mcquihu01,1895,9,15,USA,NY,New York,1947,8,26,USA,NY,Jamaica,Hugh,McQuillan,Alvin Hugh,170,72,R,R,7/26/1918,9/11/1927,mcquh101,mcquihu01,8/26/1947,1895-09-15
mcraeal01,1993,4,6,USA,WI,West Allis,,,,,,,Alex,McRae,Alex James,220,74,R,R,8/1/2018,8/4/2018,mcraa001,mcraeal01,,4/6/1993
